ID,Premise,Hypothesis,Label,Topic,Anno,Anno_Type
5079,"Aunque su crecimiento económico es difícil de estimar precisamente,​ según la mayoría de las fuentes, la economía siguió creciendo hasta mediados de los 80.",Picasso y Eva veían imposible la mudanza a Fontainebleau.,neutral,6,14,Automated
5932,"Tales juegos se consideran ejemplos de un juego de empatía, descrito libremente por Patrick Begley del Sydney Morning Herald como juegos que ""piden a los jugadores que habiten en los mundos emocionales de sus personajes.""",Patrick Begley describió los juegos de empatía antes de trabajar en el Syndey Morning Herald.,neutral,3,6,Rewrite
1882,"Muchos economistas se muestran escépticos sobre los beneficios económicos de la organización de los Juegos Olímpicos, haciendo hincapié en que tales ""mega eventos"" a menudo tienen grandes costos mientras producen relativamente pocos beneficios tangibles a largo plazo.",La organización de los Juegos Olímpicos no genera beneficios económicos altos. ,ent,4,10,Generate
4925,"Jrushchov inició «el deshielo» mejor conocido como el Deshielo de Jrushchov, un complejo cambio en la vida política, cultural y económica de la Unión Soviética.","El resultado de la misión conjunta fue un éxito rotundo y un logro inimaginable tanto desde el punto de vista tecnológico ; cómo desde el punto de vista de las relaciones internacionales entre ambos.6971 En 1977 , poco antes de las conversaciones en Ginnebra sobre los acuerdos SALT II , las delegaciones estadounidense y soviética , firmaron un nuevo convenio espacial que prorrogaba el trabajo conjunto que hizo posible la misión Apolo-Soyuz en 1975.72",neutral,6,12,Automated
6033,Uno de los aspectos secundarios estudiados por la ciencia «ludología» y la información que recolecta son los impactos positivos y negativos de los videojuegos en las personas. ,La ludología es una ciencia que parte de bases científicas y que lleva a cabo estudios de todo tipo.,neutral,3,8,Rewrite
219,"Gertrude Stein y su hermano Leo se habían instalado en París, y dedicaban su fortuna a reunir una extraordinaria colección de arte.",La colección de los Stein estaba valorada en una verdadera fortuna,ent,1,9,Generate
122,También continuó trabajando el tema de las bañistas biomórficas y el pintor y su modelo.,No dejó de trabajar las bañistas biomórficas.,ent,1,1,Generate
7087,Los historiadores e investigadores no se ponen de acuerdo con el origen de Cristobal Colón.,el origen de Cristobal Colón es muy conocido por los historiadores,cnt,10,20,Crowd
6311,"Pese a que la UE ya representa, en términos agregados, una de las menores fabricantes y exportadoras de armas global, y a que su gasto militar agregado es del 28% en términos globales.","La Unión Europea es una de las comunidades que más armas fabrica, así como también una de las principales exportadoras de armas en el mundo.",cnt,5,5,Rewrite
5924,Las videoconsolas o consolas de videojuegos son aparatos electrónicos domésticos destinados también a reproducir videojuegos.,Las videoconsolas no cumplen ninguna función aparte de ejecutar juegos.,cnt,3,6,Rewrite
4028,"Por otro lado , los departamentos comerciales de cada compañía establecerán contacto con la red comercial del mercado ( o con distribuidoras intermediarias , si es que requieren de ellas ) para dar a conocer las novedades de la empresa .",Duchamp fue fuente de inspiración para algunos creadores de videojuegos.,neutral,3,13,Automated
1517,"En 1993 Paul Rozin, un profesor en psicología de la Universidad de Pensilvania, realizó un estudio en el que evaluó el potencial adictivo de los videojuegos en comparación con otras sustancias y actividades potencialmente adictivas.",Los videojuegos y las drogas no tienen nada en común. ,cnt,3,4,Generate
7405,El azul es un color frío,Hay un museo Picasso en París,neutral,10,20,Crowd
3093,La Corte Suprema supervisaba a los tribunales inferiores (Tribunales del Pueblo) y aplicaba la ley según lo establecido por la Constitución o según lo que interpretase el Sóviet Supremo.,Tribunales del Pueblo estaban autorizados para manejar asuntos del Estado.,cnt,6,2,Generate
7207,Los juegos son jugados por personas humanas.,     Se puede jugar contra la máquina sin necesidad de una persona que la controle,cnt,10,20,Crowd
5100,"En marzo de 1917, Diágilev llevó a Picasso, Stravinsky, Cocteau y Massine de viaje a Nápoles, desde donde visitaron las ruinas de Herculano y Pompeya.",La Unión Soviética creó Alemania Occidental. ,neutral,1,14,Automated
7287,Picasso es considerado una mala inflencia por muchos movimientos artisticos,Pablo Picasso tuvo poca influyencia entre los artistas de su época.,cnt,10,20,Crowd
8028,No existe ninguna relación entre los Juegos Olímpicos modernos y los antiguos.,     Existen los Juegos Olimpicos modernos que son celebrados cada 4 años al igual que los antiguos,cnt,10,20,Crowd
336,La primera reacción del entorno de Picasso ante los estudios previos de las señoritas fue en general poco favorable: sus amigos no acababan de entender este nuevo estilo.,El artista español se negó a enseñar a sus amigos el cuadro que marcó el comienzo de Protocubismo.,cnt,1,2,Generate
2976,"Los demógrafos y especialistas en salud soviéticos permanecieron en silencio con respecto al aumento de la mortalidad hasta finales de los años 1980, cuando se reanudó la publicación de los datos de mortalidad y los investigadores pudieron indagar en las verdaderas causas.","Los científicos e investigadores jamás pudieron llegar a estudiar la causa del aumento de mortalidad en la Unión Soviética, ya que los datos nunca salieron a la luz.",cnt,6,1,Generate
6983,"Cuando Colón estaba vivo, la mejor manera de viajar entre Europa y América era con la navegación",Colón realizó 17 viajes de ida y vuelta a América.,neutral,10,20,Crowd
751,"Los libros que se conservan de la biblioteca de Colón aportan luz sobre lo que influyó en sus ideas, por su costumbre de subrayar los libros y se deduce que los más subrayados serían los más leídos.",Colón releía los libros en vez de solo leerlos una vez,ent,2,9,Generate
3781,"La primera consideración institucional del videojuego como una forma de arte se produjo a fines de la década de 1980, cuando los museos de arte comenzaron a exhibir retrospectivamente juegos de primera y segunda generación obsoletos.",Duchamp fue fuente de inspiración para algunos creadores de videojuegos.,neutral,3,11,Automated
1026,"La reina Isabel y el rey Fernando respondieron quitando a Colón del poder y reemplazándolo por Francisco de Bobadilla, miembro de la Orden de Calatrava.",Francisco de Bobadilla fue la persona a la que Colón arrebató todo su poder,cnt,2,9,Generate
5062,"El desarrollo se lleva a cabo por un desarrollador de videojuegos, que puede variar de una persona a un gran negocio.","Todas las organizaciones deportivas se trasladaron a los Estados Unidos en 2001, con la entrada en vigor de la ley europea antideportiva.",neutral,3,14,Automated
7949,La documentación referente a los orígenes y ascendencia de Cristóbal Colón se encuentra a salvo.,Existe unanimidad sobre el origen de Cristóbal Colón,ent,10,20,Crowd
689,"Incontables avenidas, calles, parques y plazas llevan el nombre de Cristóbal Colón, así como esculturas y monumentos relacionados con él.",Hay muchos espacios como calles o plazas que llevan el nombre del descubridor de América.,ent,2,1,Generate
1663,"En 1890, después de asistir a los Juegos Olímpicos de la Sociedad Olímpica de Wenlock, el barón Pierre de Coubertin se inspiró para fundar el Comité Olímpico Internacional (COI).",La Sociedad Olímpica de Wenlock existía antes de que el Comité Olímpico Internacional fuera creado en 1890.,ent,4,1,Generate
2229,"Las agencias europeas son organismos especializados que se encargan de un aspecto específico (científico, técnico, jurídico o social) de la estructura de la Unión Europea.",Las agencias europeas tratan los aspectos específicos de la estructura de la UE.,ent,5,1,Generate
1553,"Las principales asociaciones sectoriales en España son AEVI (Asociación Española de Videojuegos), que engloba a compañías que facturan el 90 % de los ingresos totales del sector, y DEV (Desarrollo Español de Videojuegos), que agrupa a las principales compañías desarrolladoras del país.",Las compañías que pertenecen a la AEVI facturan menos de la mitad del total del sector,cnt,3,9,Generate
8049,Este tipo de juegos se podían comprar en las gasolineras.,Inicialmente los programas de cáracter lúdico no se vendían,cnt,10,20,Crowd
5824,"España mantuvo la denominación «Fiesta Nacional de España y Día de la Hispanidad» hasta el año 1957, en que pasó a denominarse a Día de la Hispanidad.","España cambió el nombre de ""Día de la Hispanidad"" a ""Fiesta Nacional de España y Día de la Hispanidad"" después de 1957.",cnt,2,8,Rewrite
7277,Los Juegos Olímpicos no son una creación actual. ,los juegos Olímpicos modernos no tenien su fundamento en los juegos olimpicos antiguos ,cnt,10,20,Crowd
2884,"Una vez que negó el reconocimiento diplomático del mundo occidental, la Unión Soviética tuvo relaciones oficiales con prácticamente todas las naciones en la década de 1940.",La Unión Soviética no se privó de mantener el contacto con el resto de naciones en la década de 1940.,ent,6,3,Generate
283,"Sin embargo, las autoridades locales no le permitieron ser enterrado en la mansión y su esposa Jacqueline decidió enterrarlo en el castillo de Vauvenargues, también propiedad de Picasso, donde ella también sería enterrada años más tarde.",Picasso murió unos años antes que su esposa Jacqueline.,ent,1,10,Generate
1774,"La ceremonia de apertura de Pekín 2008 costó 100 millones de dólares, con gran parte del presupuesto gastado en el segmento artístico.",Algunos artistas actuaron en los Juegos Olímpicos.,ent,4,4,Generate
3884,"El fácil acceso a ordenadores, smartphones y consolas, sumado a una falta de control por parte de los padres o el ambiente de un hogar disfuncional, puede dar lugar a que niños o adolescentes hagan un uso abusivo de los videojuegos. ",No se duda que la desarrolladora Rockstar Games pagó mucho dinero para desarrollar el GTA V.,neutral,3,11,Automated
4295,"Así , en 1994 , se realizaron los Juegos Olímpicos de Lillehammer , siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años .",Los Juegos Olímpicos se celebran cada siete años.,neutral,4,13,Automated
1846,"Píndaro, en otro relato, atribuye los Juegos Olímpicos a Heracles, el hijo de Zeus,16​17​ además que persiste la idea de que después de completar sus doce trabajos, construyó el estadio olímpico en honor a Zeus.",El estadio Olímpico fue construido en honor al Dios griego Zeus. ,ent,4,10,Generate
115,"En 1925 Picasso pintó, para el cuarto cumpleaños de su hijo, Pablo de pierrot (El hijo del artista) (Museo Picasso, París), en un estilo naturalista similar al retrato de arlequín que pintó el año anterior.",El estilo de la obra que realizó por el cumpleaños de su hijo no era diferente del que usó el año anterior en el retrato de arlequín.,ent,1,1,Generate
